1.000000000000000000e+00,2.180009019532631875e-02,8.404407159635418623e-03,-7.459977416283680718e-03
2.000000000000000000e+00,7.947412595678117128e-03,-2.476703940278435212e-02,-2.350907170693589121e-02
3.000000000000000000e+00,1.757076195162661503e-02,-6.093559025636630100e-03,-1.068733724672704666e-02
4.000000000000000000e+00,-1.716532079866172483e-02,8.619497413445531553e-03,-1.653653201696531072e-02
5.000000000000000000e+00,-2.279294238911536152e-02,-8.606573965633301793e-03,3.004201885733359667e-03
6.000000000000000000e+00,-1.541128256378236118e-02,6.561973959774258791e-03,1.639004353883549703e-02
7.000000000000000000e+00,3.478309587384442909e-03,2.274963961890839534e-02,1.325853828465802658e-02
8.000000000000000000e+00,-1.091957248298658541e-02,6.276815898062174798e-03,-1.551414277103571604e-02
9.000000000000000000e+00,3.632212625371532277e-02,-1.446288452204658181e-02,-6.111904064838746820e-03
1.000000000000000000e+01,-3.007631729274107268e-02,8.225200861076226166e-03,-3.485686556488787335e-03
1.100000000000000000e+01,5.965080174597444675e-05,-8.872622710930479564e-03,-5.157286298675674979e-03
1.200000000000000000e+01,4.258172834380010569e-02,-5.407944782259026251e-03,1.037217528118244969e-02
1.300000000000000000e+01,1.579813811579658736e-02,-2.071436998834640802e-02,-7.418328729711022584e-03
1.400000000000000000e+01,-1.758641324530219345e-03,1.287150285991934921e-02,7.495199723442618443e-03
1.500000000000000000e+01,-6.021303243428387242e-03,2.150780444299695351e-02,1.744343972742895890e-02
1.600000000000000000e+01,2.073240492023886369e-02,2.137595032236054918e-02,1.092550099872849345e-02
1.700000000000000000e+01,-2.528928581141206416e-02,2.918857256745881895e-03,1.101210566382480882e-03
1.800000000000000000e+01,2.111976978083914686e-02,2.712470370943935449e-02,6.743439254059763188e-03
1.900000000000000000e+01,8.769587713311407032e-03,-6.491792662542859686e-03,8.354796639272975972e-03
2.000000000000000000e+01,1.967232997858455769e-03,-4.574575418787206298e-03,-1.112647789382526647e-02
2.100000000000000000e+01,1.927194250322004226e-02,-2.036684355423949710e-02,6.116304161595843836e-04
2.200000000000000000e+01,-9.438908134668074629e-03,-1.823481255656381542e-03,3.478394001228587648e-03
2.300000000000000000e+01,8.269218133454454139e-03,1.813733815645134778e-02,6.618327942449063472e-03
2.400000000000000000e+01,-1.768377097107544892e-03,2.049837383179421366e-02,-4.354211605855922915e-03
2.500000000000000000e+01,-2.871751391232620076e-02,3.017372286393239789e-03,7.521766691519979342e-03
2.600000000000000000e+01,2.975008552492111429e-03,1.973828524119478241e-03,-4.281402095825724216e-03
2.700000000000000000e+01,1.356510760247185178e-02,1.684216512884118000e-02,2.700056133850436968e-02
2.800000000000000000e+01,-1.112481604141871833e-02,-3.213022830084187598e-02,2.316458847495164730e-03
2.900000000000000000e+01,-5.894824533115670430e-03,1.614125956787449898e-02,1.090915207267548030e-02
3.000000000000000000e+01,9.370163507756580634e-03,-8.969724070511995648e-03,-3.683613665552551084e-04
3.100000000000000000e+01,1.304939015265410909e-02,-1.454042158793213829e-04,3.384530514226933781e-03
3.200000000000000000e+01,-3.621506176165181431e-03,-5.805734224924054103e-03,1.248813665665167438e-02
3.300000000000000000e+01,6.637356409727937848e-03,-2.410695941648610327e-02,-1.862862997146655375e-02
3.400000000000000000e+01,2.865812121141232596e-03,-4.254243949808984848e-02,-1.580899578673287866e-03
3.500000000000000000e+01,-4.994626419140136067e-03,-1.542569328241093912e-02,-1.429284615790949245e-02
3.600000000000000000e+01,-2.206970622299059270e-02,1.601942939087154169e-02,4.387761190686735070e-03
3.700000000000000000e+01,2.978196112043430405e-02,8.539513982684042090e-03,4.516325295766844897e-03
3.800000000000000000e+01,-8.673467903511929795e-05,-1.803335963472188497e-02,-6.737715988337244534e-04
3.900000000000000000e+01,2.001738372496114290e-02,1.245409304729961329e-02,-2.016318954311253735e-03
4.000000000000000000e+01,-3.562841001963830412e-02,-1.338792125964834850e-02,4.604669748625009676e-03
4.100000000000000000e+01,2.634872925531777862e-02,1.386430283701404337e-02,7.134790495803088051e-03
4.200000000000000000e+01,1.092737748453432092e-02,-2.780937951986368027e-03,1.328973395378274611e-03
4.300000000000000000e+01,8.618650200279423523e-03,-9.919072580847653961e-03,2.387502384888938109e-03
4.400000000000000000e+01,-5.931428250391876378e-03,-2.079423117750274323e-03,-1.564009851353160771e-02
4.500000000000000000e+01,-1.882387001820480955e-03,2.548969385228102430e-02,9.855529974548915551e-03
4.600000000000000000e+01,-7.464375228273868214e-03,4.373937076278947185e-03,-3.901986548156749675e-03
4.700000000000000000e+01,1.239920551422706713e-02,-2.536599175335149670e-02,5.512392131518426865e-03
4.800000000000000000e+01,-1.919746789611884510e-02,1.145589916814634956e-02,1.507529133856768538e-02
4.900000000000000000e+01,6.134880900501286276e-04,9.244532018090527090e-03,8.576975408996032058e-03
5.000000000000000000e+01,6.100900057484069834e-03,5.047058722949267391e-03,-5.789624995697031061e-03
5.100000000000000000e+01,-5.355879367940549578e-03,-9.985553419849857448e-03,-6.644932256552238750e-03
5.200000000000000000e+01,-1.425622399267650192e-02,-3.428166716565217171e-03,-2.433081085643238294e-03
5.300000000000000000e+01,-1.382924979052691135e-02,-4.580978791082157553e-03,-1.593542623954836979e-02
5.400000000000000000e+01,-1.787917572892673557e-02,2.624434733057342834e-03,4.372980082510886414e-04
5.500000000000000000e+01,-5.604967131617390359e-03,1.843256963479097217e-03,2.080976042242304105e-02
5.600000000000000000e+01,-1.891414893721242441e-02,6.490628018520967768e-03,1.489125807097381633e-02
5.700000000000000000e+01,1.288932066689550335e-02,-2.164059345865466596e-02,-1.067043730622291124e-02
5.800000000000000000e+01,1.875528871279420057e-02,-5.291519913400904995e-03,-2.540166678835268504e-02
5.900000000000000000e+01,-4.912652179604532626e-03,-6.975853571927409687e-03,-1.860625967837677705e-04
6.000000000000000000e+01,-5.291618501220067723e-03,-1.996715571579051746e-02,4.836075116869414763e-03
6.100000000000000000e+01,3.585451049551970082e-03,-9.494614991976875820e-03,-3.250459779944950452e-03
6.200000000000000000e+01,-2.387646010198700430e-02,-3.270067695352112114e-02,6.479454875795649486e-03
6.300000000000000000e+01,1.201559272125056910e-03,2.067999417822893090e-03,1.049680326258593810e-03
6.400000000000000000e+01,6.415487015725509536e-03,1.522189393668119811e-02,8.320615086741074348e-03
6.500000000000000000e+01,-6.386645393583030789e-04,-1.533882245736187342e-03,-1.103110042487090913e-03
6.600000000000000000e+01,7.087789455174520192e-03,-9.459143236070196095e-03,-4.306074391734035847e-03
6.700000000000000000e+01,-1.799939204322697356e-02,4.996702770407180326e-03,-7.207887484989842185e-03
6.800000000000000000e+01,1.260741283222697800e-03,3.739537735519959851e-03,-3.688408629167653097e-03
6.900000000000000000e+01,-2.804406374881210015e-02,-2.096318914812062006e-02,-4.860557934796624381e-03
7.000000000000000000e+01,-2.749348708576808062e-02,-4.023172249092542285e-02,-1.896982295084450459e-02
7.100000000000000000e+01,1.077542679678930755e-02,2.653646730190185182e-03,5.650734365455661531e-03
7.200000000000000000e+01,4.004387183531224600e-04,-9.365193189943046490e-03,1.013052046209646923e-02
7.300000000000000000e+01,-8.719538855879472097e-03,5.601947658628285941e-03,-8.851020753453028292e-04
7.400000000000000000e+01,4.603205428600686162e-03,-1.012255843231715021e-03,-9.656289366272844711e-04
7.500000000000000000e+01,1.598745001246262495e-02,1.375465482671697597e-02,-2.529790365436564333e-03
7.600000000000000000e+01,-2.391553389982947406e-02,-6.574197742009054400e-03,5.178067425191229187e-03
7.700000000000000000e+01,-3.236822160000926013e-02,-3.460601895733282033e-03,6.931711197884368736e-03
7.800000000000000000e+01,-5.980249097666093293e-04,1.578920880833714971e-02,1.784764228773110580e-03
